code|state_fips|county_fips|period|civilian|employed|unemployed|rate|county|state|state_code
CN360670|36|067|Jun-11|229403|211576|17827|7.8|onondaga|new york|NY
PA362250|36|069|Jun-11|56645|52692|3953|7.0|ontario|new york|NY
CN360710|36|071|Jun-11|175869|161981|13888|7.9|orange|new york|NY
CN360730|36|073|Jun-11|19218|17495|1723|9.0|orleans|new york|NY
PS360650|36|075|Jun-11|57902|51998|5904|10.2|oswego|new york|NY
PA362300|36|077|Jun-11|32131|29707|2424|7.5|otsego|new york|NY
PA361000|36|079|Jun-11|54847|51110|3737|6.8|putnam|new york|NY
CN360810|36|081|Jun-11|1112596|1022803|89793|8.1|queens|new york|NY
PS360700|36|083|Jun-11|82406|76073|6333|7.7|rensselaer|new york|NY
CN360850|36|085|Jun-11|239598|220152|19446|8.1|richmond|new york|NY
PS360750|36|087|Jun-11|157842|147461|10381|6.6|rockland|new york|NY
PS360950|36|089|Jun-11|48224|43049|5175|10.7|st lawrence|new york|NY
PS360800|36|091|Jun-11|116452|108990|7462|6.4|saratoga|new york|NY
PS360850|36|093|Jun-11|74899|69180|5719|7.6|schenectady|new york|NY
CN360950|36|095|Jun-11|15447|14091|1356|8.8|schoharie|new york|NY
CN360970|36|097|Jun-11|10305|9569|736|7.1|schuyler|new york|NY
CN360990|36|099|Jun-11|17166|15895|1271|7.4|seneca|new york|NY
PA362850|36|101|Jun-11|45133|41026|4107|9.1|steuben|new york|NY
PS361000|36|103|Jun-11|792089|735001|57088|7.2|suffolk|new york|NY
PA362350|36|105|Jun-11|35125|32053|3072|8.7|sullivan|new york|NY
CN361070|36|107|Jun-11|25071|23115|1956|7.8|tioga|new york|NY
PA362400|36|109|Jun-11|54110|50591|3519|6.5|tompkins|new york|NY
PS361100|36|111|Jun-11|88547|81283|7264|8.2|ulster|new york|NY
PA362550|36|113|Jun-11|36931|34336|2595|7.0|warren|new york|NY
PA362450|36|115|Jun-11|33591|31166|2425|7.2|washington|new york|NY
PA362500|36|117|Jun-11|47686|43852|3834|8.0|wayne|new york|NY
CN361190|36|119|Jun-11|478647|445942|32705|6.8|westchester|new york|NY
CN361210|36|121|Jun-11|20529|18972|1557|7.6|wyoming|new york|NY
CN361230|36|123|Jun-11|13106|12203|903|6.9|yates|new york|NY
CN370010|37|001|Jun-11|72299|64126|8173|11.3|alamance|north carolina|NC
CN370030|37|003|Jun-11|18249|15870|2379|13.0|alexander|north carolina|NC
CN370050|37|005|Jun-11|4849|4270|579|11.9|alleghany|north carolina|NC
CN370070|37|007|Jun-11|10848|9486|1362|12.6|anson|north carolina|NC
CN370090|37|009|Jun-11|12542|11070|1472|11.7|ashe|north carolina|NC
CN370110|37|011|Jun-11|8165|7261|904|11.1|avery|north carolina|NC
CN370130|37|013|Jun-11|21836|19335|2501|11.5|beaufort|north carolina|NC
CN370150|37|015|Jun-11|8967|7818|1149|12.8|bertie|north carolina|NC
CN370170|37|017|Jun-11|16024|13859|2165|13.5|bladen|north carolina|NC
CN370190|37|019|Jun-11|50834|45300|5534|10.9|brunswick|north carolina|NC
CN370210|37|021|Jun-11|126062|115313|10749|8.5|buncombe|north carolina|NC
PA370600|37|023|Jun-11|39811|34652|5159|13.0|burke|north carolina|NC
PA370650|37|025|Jun-11|89454|80052|9402|10.5|cabarrus|north carolina|NC
PA370700|37|027|Jun-11|38840|33586|5254|13.5|caldwell|north carolina|NC
CN370290|37|029|Jun-11|4669|4267|402|8.6|camden|north carolina|NC
CN370310|37|031|Jun-11|33941|30905|3036|8.9|carteret|north carolina|NC
CN370330|37|033|Jun-11|11128|9867|1261|11.3|caswell|north carolina|NC
PA370750|37|035|Jun-11|73857|64443|9414|12.7|catawba|north carolina|NC
CN370370|37|037|Jun-11|32765|30268|2497|7.6|chatham|north carolina|NC
CN370390|37|039|Jun-11|10539|9095|1444|13.7|cherokee|north carolina|NC
CN370410|37|041|Jun-11|6336|5597|739|11.7|chowan|north carolina|NC
CN370430|37|043|Jun-11|4612|4126|486|10.5|clay|north carolina|NC
PA370800|37|045|Jun-11|49854|43744|6110|12.3|cleveland|north carolina|NC
PA371900|37|047|Jun-11|24514|21008|3506|14.3|columbus|north carolina|NC
PA370850|37|049|Jun-11|43492|38580|4912|11.3|craven|north carolina|NC
PS370120|37|051|Jun-11|142761|127528|15233|10.7|cumberland|north carolina|NC
CN370530|37|053|Jun-11|12520|11793|727|5.8|currituck|north carolina|NC
CN370550|37|055|Jun-11|25689|23586|2103|8.2|dare|north carolina|NC
PS370140|37|057|Jun-11|78277|68843|9434|12.1|davidson|north carolina|NC
CN370590|37|059|Jun-11|20534|18546|1988|9.7|davie|north carolina|NC
CN370610|37|061|Jun-11|26322|23719|2603|9.9|duplin|north carolina|NC
PS370180|37|063|Jun-11|141133|128402|12731|9.0|durham|north carolina|NC
PA370950|37|065|Jun-11|25393|21293|4100|16.1|edgecombe|north carolina|NC
PS370450|37|067|Jun-11|178702|159743|18959|10.6|forsyth|north carolina|NC
CN370690|37|069|Jun-11|28512|25555|2957|10.4|franklin|north carolina|NC
PS370200|37|071|Jun-11|98980|87039|11941|12.1|gaston|north carolina|NC
CN370730|37|073|Jun-11|4906|4512|394|8.0|gates|north carolina|NC
CN370750|37|075|Jun-11|4098|3450|648|15.8|graham|north carolina|NC
CN370770|37|077|Jun-11|26801|23903|2898|10.8|granville|north carolina|NC
CN370790|37|079|Jun-11|9266|8183|1083|11.7|greene|north carolina|NC
CN370810|37|081|Jun-11|254754|225439|29315|11.5|guilford|north carolina|NC
PA371000|37|083|Jun-11|23713|20307|3406|14.4|halifax|north carolina|NC
PA371800|37|085|Jun-11|49585|43513|6072|12.2|harnett|north carolina|NC
CN370870|37|087|Jun-11|28825|26049|2776|9.6|haywood|north carolina|NC
PA372000|37|089|Jun-11|51014|46808|4206|8.2|henderson|north carolina|NC
CN370910|37|091|Jun-11|9892|8743|1149|11.6|hertford|north carolina|NC
CN370930|37|093|Jun-11|22281|20063|2218|10.0|hoke|north carolina|NC
CN370950|37|095|Jun-11|3262|3004|258|7.9|hyde|north carolina|NC
PA371050|37|097|Jun-11|82560|73009|9551|11.6|iredell|north carolina|NC
CN370990|37|099|Jun-11|22269|20080|2189|9.8|jackson|north carolina|NC
PA370300|37|101|Jun-11|80338|72398|7940|9.9|johnston|north carolina|NC
CN371030|37|103|Jun-11|4525|4024|501|11.1|jones|north carolina|NC
CN371050|37|105|Jun-11|27047|23489|3558|13.2|lee|north carolina|NC
PA371100|37|107|Jun-11|28476|25184|3292|11.6|lenoir|north carolina|NC
CN371090|37|109|Jun-11|39193|34486|4707|12.0|lincoln|north carolina|NC
CN371110|37|111|Jun-11|20477|17784|2693|13.2|mcdowell|north carolina|NC
CN371130|37|113|Jun-11|16413|14670|1743|10.6|macon|north carolina|NC
CN371150|37|115|Jun-11|10111|9133|978|9.7|madison|north carolina|NC
CN371170|37|117|Jun-11|11579|10184|1395|12.0|martin|north carolina|NC
CN371190|37|119|Jun-11|485429|429756|55673|11.5|mecklenburg|north carolina|NC
CN371210|37|121|Jun-11|7078|6266|812|11.5|mitchell|north carolina|NC
CN371230|37|123|Jun-11|11508|10052|1456|12.7|montgomery|north carolina|NC
PA374000|37|125|Jun-11|38697|35031|3666|9.5|moore|north carolina|NC
PA371150|37|127|Jun-11|46454|40015|6439|13.9|nash|north carolina|NC
CN371290|37|129|Jun-11|109266|97904|11362|10.4|new hanover|north carolina|NC
CN371310|37|131|Jun-11|9267|8128|1139|12.3|northampton|north carolina|NC
PA372050|37|133|Jun-11|67467|60999|6468|9.6|onslow|north carolina|NC
PA370520|37|135|Jun-11|71612|66279|5333|7.4|orange|north carolina|NC
CN371370|37|137|Jun-11|5426|4882|544|10.0|pamlico|north carolina|NC
CN371390|37|139|Jun-11|17900|15941|1959|10.9|pasquotank|north carolina|NC
CN371410|37|141|Jun-11|24789|21684|3105|12.5|pender|north carolina|NC
CN371430|37|143|Jun-11|5578|4983|595|10.7|perquimans|north carolina|NC
CN371450|37|145|Jun-11|19419|17414|2005|10.3|person|north carolina|NC
CN371470|37|147|Jun-11|84531|74719|9812|11.6|pitt|north carolina|NC
CN371490|37|149|Jun-11|9460|8669|791|8.4|polk|north carolina|NC
CN371510|37|151|Jun-11|73220|65318|7902|10.8|randolph|north carolina|NC
CN371530|37|153|Jun-11|20576|17693|2883|14.0|richmond|north carolina|NC
PS370470|37|155|Jun-11|57138|48875|8263|14.5|robeson|north carolina|NC
PA371400|37|157|Jun-11|43975|38675|5300|12.1|rockingham|north carolina|NC
PA371450|37|159|Jun-11|71288|62826|8462|11.9|rowan|north carolina|NC
PA371850|37|161|Jun-11|27470|23357|4113|15.0|rutherford|north carolina|NC
CN371630|37|163|Jun-11|33828|30758|3070|9.1|sampson|north carolina|NC
CN371650|37|165|Jun-11|13965|11524|2441|17.5|scotland|north carolina|NC
CN371670|37|167|Jun-11|31036|27369|3667|11.8|stanly|north carolina|NC
CN371690|37|169|Jun-11|24222|21794|2428|10.0|stokes|north carolina|NC
PA371500|37|171|Jun-11|33733|29853|3880|11.5|surry|north carolina|NC
CN371730|37|173|Jun-11|6959|6087|872|12.5|swain|north carolina|NC
CN371750|37|175|Jun-11|13273|11969|1304|9.8|transylvania|north carolina|NC
CN371770|37|177|Jun-11|2660|2394|266|10.0|tyrrell|north carolina|NC
PA371650|37|179|Jun-11|98654|89183|9471|9.6|union|north carolina|NC
CN371810|37|181|Jun-11|19640|16584|3056|15.6|vance|north carolina|NC
CN371830|37|183|Jun-11|473409|432060|41349|8.7|wake|north carolina|NC
CN371850|37|185|Jun-11|8169|7003|1166|14.3|warren|north carolina|NC
CN371870|37|187|Jun-11|6591|5699|892|13.5|washington|north carolina|NC
CN371890|37|189|Jun-11|24557|22236|2321|9.5|watauga|north carolina|NC
CN371910|37|191|Jun-11|55055|49680|5375|9.8|wayne|north carolina|NC
PA371750|37|193|Jun-11|30926|26962|3964|12.8|wilkes|north carolina|NC
PA371600|37|195|Jun-11|41255|35315|5940|14.4|wilson|north carolina|NC
CN371970|37|197|Jun-11|19090|17275|1815|9.5|yadkin|north carolina|NC
CN371990|37|199|Jun-11|7820|6903|917|11.7|yancey|north carolina|NC
CN380010|38|001|Jun-11|1211|1176|35|2.9|adams|north dakota|ND
CN380030|38|003|Jun-11|6241|5979|262|4.2|barnes|north dakota|ND
CN380050|38|005|Jun-11|2837|2661|176|6.2|benson|north dakota|ND
CN380070|38|007|Jun-11|594|568|26|4.4|billings|north dakota|ND
CN380090|38|009|Jun-11|3818|3675|143|3.7|bottineau|north dakota|ND
CN380110|38|011|Jun-11|1920|1871|49|2.6|bowman|north dakota|ND
CN380130|38|013|Jun-11|1311|1280|31|2.4|burke|north dakota|ND
PA380250|38|015|Jun-11|48352|46656|1696|3.5|burleigh|north dakota|ND
CN380170|38|017|Jun-11|88299|84798|3501|4.0|cass|north dakota|ND
CN380190|38|019|Jun-11|2103|2031|72|3.4|cavalier|north dakota|ND
CN380210|38|021|Jun-11|2850|2758|92|3.2|dickey|north dakota|ND
CN380230|38|023|Jun-11|1108|1074|34|3.1|divide|north dakota|ND
CN380250|38|025|Jun-11|2654|2585|69|2.6|dunn|north dakota|ND
CN380270|38|027|Jun-11|1209|1150|59|4.9|eddy|north dakota|ND
CN380290|38|029|Jun-11|1702|1598|104|6.1|emmons|north dakota|ND
CN380310|38|031|Jun-11|1799|1740|59|3.3|foster|north dakota|ND
CN380330|38|033|Jun-11|916|886|30|3.3|golden valley|north dakota|ND
CN380350|38|035|Jun-11|37428|35714|1714|4.6|grand forks|north dakota|ND
CN380370|38|037|Jun-11|1273|1218|55|4.3|grant|north dakota|ND
CN380390|38|039|Jun-11|1281|1240|41|3.2|griggs|north dakota|ND
CN380410|38|041|Jun-11|1237|1186|51|4.1|hettinger|north dakota|ND
CN380430|38|043|Jun-11|1141|1072|69|6.0|kidder|north dakota|ND
CN380450|38|045|Jun-11|2347|2269|78|3.3|lamoure|north dakota|ND
CN380470|38|047|Jun-11|974|943|31|3.2|logan|north dakota|ND
CN380490|38|049|Jun-11|2693|2581|112|4.2|mchenry|north dakota|ND
CN380510|38|051|Jun-11|1321|1267|54|4.1|mcintosh|north dakota|ND
CN380530|38|053|Jun-11|4379|4281|98|2.2|mckenzie|north dakota|ND
CN380550|38|055|Jun-11|5052|4814|238|4.7|mclean|north dakota|ND
CN380570|38|057|Jun-11|4667|4393|274|5.9|mercer|north dakota|ND
CN380590|38|059|Jun-11|15543|14841|702|4.5|morton|north dakota|ND
CN380610|38|061|Jun-11|5715|5545|170|3.0|mountrail|north dakota|ND
CN380630|38|063|Jun-11|1745|1674|71|4.1|nelson|north dakota|ND
CN380650|38|065|Jun-11|1179|1111|68|5.8|oliver|north dakota|ND
CN380670|38|067|Jun-11|3901|3614|287|7.4|pembina|north dakota|ND
CN380690|38|069|Jun-11|1842|1749|93|5.0|pierce|north dakota|ND
CN380710|38|071|Jun-11|5896|5642|254|4.3|ramsey|north dakota|ND
CN380730|38|073|Jun-11|2974|2863|111|3.7|ransom|north dakota|ND
CN380750|38|075|Jun-11|1340|1290|50|3.7|renville|north dakota|ND
CN380770|38|077|Jun-11|8970|8573|397|4.4|richland|north dakota|ND
CN380790|38|079|Jun-11|5189|4480|709|13.7|rolette|north dakota|ND
CN380810|38|081|Jun-11|2143|2074|69|3.2|sargent|north dakota|ND
CN380830|38|083|Jun-11|667|636|31|4.6|sheridan|north dakota|ND
CN380850|38|085|Jun-11|1341|1241|100|7.5|sioux|north dakota|ND
CN380870|38|087|Jun-11|757|746|11|1.5|slope|north dakota|ND
CN380890|38|089|Jun-11|17594|17184|410|2.3|stark|north dakota|ND
CN380910|38|091|Jun-11|1212|1179|33|2.7|steele|north dakota|ND
CN380930|38|093|Jun-11|11629|11167|462|4.0|stutsman|north dakota|ND
CN380950|38|095|Jun-11|1093|1054|39|3.6|towner|north dakota|ND
CN380970|38|097|Jun-11|4119|3905|214|5.2|traill|north dakota|ND
CN380990|38|099|Jun-11|5663|5330|333|5.9|walsh|north dakota|ND
PA380200|38|101|Jun-11|31470|30290|1180|3.7|ward|north dakota|ND
CN381030|38|103|Jun-11|2092|1996|96|4.6|wells|north dakota|ND
CN381050|38|105|Jun-11|24774|24430|344|1.4|williams|north dakota|ND
CN390010|39|001|Jun-11|12873|11233|1640|12.7|adams|ohio|OH
PS390100|39|003|Jun-11|50578|45337|5241|10.4|allen|ohio|OH
CN390050|39|005|Jun-11|26715|24134|2581|9.7|ashland|ohio|OH
PS390110|39|007|Jun-11|47873|42739|5134|10.7|ashtabula|ohio|OH
PA391950|39|009|Jun-11|28801|25794|3007|10.4|athens|ohio|OH
CN390110|39|011|Jun-11|25899|23844|2055|7.9|auglaize|ohio|OH
PA392000|39|013|Jun-11|33760|30848|2912|8.6|belmont|ohio|OH
CN390150|39|015|Jun-11|21944|19643|2301|10.5|brown|ohio|OH
PS390120|39|017|Jun-11|193351|175742|17609|9.1|butler|ohio|OH
CN390190|39|019|Jun-11|13799|12401|1398|10.1|carroll|ohio|OH
CN390210|39|021|Jun-11|19988|17962|2026|10.1|champaign|ohio|OH
PS390250|39|023|Jun-11|69843|63186|6657|9.5|clark|ohio|OH
PA391800|39|025|Jun-11|106482|97033|9449|8.9|clermont|ohio|OH
CN390270|39|027|Jun-11|18263|15745|2518|13.8|clinton|ohio|OH
PS390390|39|029|Jun-11|51709|46229|5480|10.6|columbiana|ohio|OH
CN390310|39|031|Jun-11|17101|15071|2030|11.9|coshocton|ohio|OH
PA392100|39|033|Jun-11|21101|18542|2559|12.1|crawford|ohio|OH
CN390350|39|035|Jun-11|653581|596425|57156|8.7|cuyahoga|ohio|OH
PA391900|39|037|Jun-11|27502|25012|2490|9.1|darke|ohio|OH
CN390390|39|039|Jun-11|19366|17410|1956|10.1|defiance|ohio|OH
PA392950|39|041|Jun-11|93453|87366|6087|6.5|delaware|ohio|OH
PA392150|39|043|Jun-11|45482|41863|3619|8.0|erie|ohio|OH
PA392200|39|045|Jun-11|74954|68917|6037|8.1|fairfield|ohio|OH
CN390470|39|047|Jun-11|15830|14271|1559|9.8|fayette|ohio|OH
PS390400|39|049|Jun-11|624060|572976|51084|8.2|franklin|ohio|OH
CN390510|39|051|Jun-11|22064|20017|2047|9.3|fulton|ohio|OH
CN390530|39|053|Jun-11|13503|12103|1400|10.4|gallia|ohio|OH
PA391050|39|055|Jun-11|50820|47462|3358|6.6|geauga|ohio|OH
PS390450|39|057|Jun-11|79860|72606|7254|9.1|greene|ohio|OH
CN390590|39|059|Jun-11|19246|17287|1959|10.2|guernsey|ohio|OH
CN390610|39|061|Jun-11|411298|373816|37482|9.1|hamilton|ohio|OH
PA392250|39|063|Jun-11|39948|36650|3298|8.3|hancock|ohio|OH
CN390650|39|065|Jun-11|14969|13395|1574|10.5|hardin|ohio|OH
CN390670|39|067|Jun-11|7121|6371|750|10.5|harrison|ohio|OH
CN390690|39|069|Jun-11|15330|13794|1536|10.0|henry|ohio|OH
CN390710|39|071|Jun-11|18936|16454|2482|13.1|highland|ohio|OH
CN390730|39|073|Jun-11|14092|12743|1349|9.6|hocking|ohio|OH
CN390750|39|075|Jun-11|19850|18519|1331|6.7|holmes|ohio|OH
PA392050|39|077|Jun-11|28661|25378|3283|11.5|huron|ohio|OH
CN390790|39|079|Jun-11|15018|13360|1658|11.0|jackson|ohio|OH
PA392300|39|081|Jun-11|31438|27820|3618|11.5|jefferson|ohio|OH
CN390830|39|083|Jun-11|30174|27355|2819|9.3|knox|ohio|OH
PS390520|39|085|Jun-11|132735|122919|9816|7.4|lake|ohio|OH
PA392350|39|087|Jun-11|28131|25681|2450|8.7|lawrence|ohio|OH
PA390200|39|089|Jun-11|85434|78035|7399|8.7|licking|ohio|OH
CN390910|39|091|Jun-11|23668|21239|2429|10.3|logan|ohio|OH
CN390930|39|093|Jun-11|159967|146938|13029|8.1|lorain|ohio|OH
CN390950|39|095|Jun-11|213393|191185|22208|10.4|lucas|ohio|OH
CN390970|39|097|Jun-11|20347|18515|1832|9.0|madison|ohio|OH
CN390990|39|099|Jun-11|113990|102640|11350|10.0|mahoning|ohio|OH
PA392400|39|101|Jun-11|30627|27481|3146|10.3|marion|ohio|OH
PA390500|39|103|Jun-11|97642|90872|6770|6.9|medina|ohio|OH
CN391050|39|105|Jun-11|9339|8005|1334|14.3|meigs|ohio|OH
CN391070|39|107|Jun-11|24888|23294|1594|6.4|mercer|ohio|OH
PA392450|39|109|Jun-11|53792|48824|4968|9.2|miami|ohio|OH
CN391110|39|111|Jun-11|5602|4947|655|11.7|monroe|ohio|OH
CN391130|39|113|Jun-11|259083|233008|26075|10.1|montgomery|ohio|OH
CN391150|39|115|Jun-11|5934|5176|758|12.8|morgan|ohio|OH
CN391170|39|117|Jun-11|17559|15898|1661|9.5|morrow|ohio|OH
PA392500|39|119|Jun-11|37813|33324|4489|11.9|muskingum|ohio|OH
CN391210|39|121|Jun-11|5723|5007|716|12.5|noble|ohio|OH
CN391230|39|123|Jun-11|20541|18616|1925|9.4|ottawa|ohio|OH
CN391250|39|125|Jun-11|10103|9161|942|9.3|paulding|ohio|OH
CN391270|39|127|Jun-11|16521|14622|1899|11.5|perry|ohio|OH
CN391290|39|129|Jun-11|24565|22161|2404|9.8|pickaway|ohio|OH
CN391310|39|131|Jun-11|10883|9219|1664|15.3|pike|ohio|OH
PS390670|39|133|Jun-11|91248|83361|7887|8.6|portage|ohio|OH
CN391350|39|135|Jun-11|21303|19051|2252|10.6|preble|ohio|OH
CN391370|39|137|Jun-11|18020|16523|1497|8.3|putnam|ohio|OH
CN391390|39|139|Jun-11|60304|53737|6567|10.9|richland|ohio|OH
PA392650|39|141|Jun-11|34612|30991|3621|10.5|ross|ohio|OH
PA392700|39|143|Jun-11|33117|30193|2924|8.8|sandusky|ohio|OH
PS390690|39|145|Jun-11|32562|28461|4101|12.6|scioto|ohio|OH
PA392800|39|147|Jun-11|29126|26231|2895|9.9|seneca|ohio|OH
CN391490|39|149|Jun-11|25074|22694|2380|9.5|shelby|ohio|OH
CN391510|39|151|Jun-11|186461|168321|18140|9.7|stark|ohio|OH
CN391530|39|153|Jun-11|284281|258668|25613|9.0|summit|ohio|OH
PS390710|39|155|Jun-11|102420|92430|9990|9.8|trumbull|ohio|OH
PA392850|39|157|Jun-11|46598|42351|4247|9.1|tuscarawas|ohio|OH
CN391590|39|159|Jun-11|27311|25070|2241|8.2|union|ohio|OH
CN391610|39|161|Jun-11|14254|12863|1391|9.8|van wert|ohio|OH
CN391630|39|163|Jun-11|5636|4960|676|12.0|vinton|ohio|OH
PA391850|39|165|Jun-11|109998|101438|8560|7.8|warren|ohio|OH
PA392900|39|167|Jun-11|31985|29307|2678|8.4|washington|ohio|OH
PA390650|39|169|Jun-11|57098|52393|4705|8.2|wayne|ohio|OH
CN391710|39|171|Jun-11|19108|16941|2167|11.3|williams|ohio|OH
PA391400|39|173|Jun-11|66054|60117|5937|9.0|wood|ohio|OH
CN391750|39|175|Jun-11|10972|9817|1155|10.5|wyandot|ohio|OH
CN400010|40|001|Jun-11|11248|10438|810|7.2|adair|oklahoma|OK
CN400030|40|003|Jun-11|2600|2459|141|5.4|alfalfa|oklahoma|OK
CN400050|40|005|Jun-11|6102|5637|465|7.6|atoka|oklahoma|OK
CN400070|40|007|Jun-11|3320|3203|117|3.5|beaver|oklahoma|OK
CN400090|40|009|Jun-11|13203|12698|505|3.8|beckham|oklahoma|OK
CN400110|40|011|Jun-11|4807|4478|329|6.8|blaine|oklahoma|OK
CN400130|40|013|Jun-11|20032|18836|1196|6.0|bryan|oklahoma|OK
CN400150|40|015|Jun-11|12937|12009|928|7.2|caddo|oklahoma|OK
CN400170|40|017|Jun-11|56341|53296|3045|5.4|canadian|oklahoma|OK
CN400190|40|019|Jun-11|28281|26782|1499|5.3|carter|oklahoma|OK
CN400210|40|021|Jun-11|25130|23624|1506|6.0|cherokee|oklahoma|OK
CN400230|40|023|Jun-11|7225|6667|558|7.7|choctaw|oklahoma|OK
CN400250|40|025|Jun-11|1236|1185|51|4.1|cimarron|oklahoma|OK
CN400270|40|027|Jun-11|126468|119494|6974|5.5|cleveland|oklahoma|OK
CN400290|40|029|Jun-11|2629|2416|213|8.1|coal|oklahoma|OK
PS400020|40|031|Jun-11|49045|45636|3409|7.0|comanche|oklahoma|OK
CN400330|40|033|Jun-11|3533|3339|194|5.5|cotton|oklahoma|OK
CN400350|40|035|Jun-11|7151|6719|432|6.0|craig|oklahoma|OK
PA400450|40|037|Jun-11|30453|28116|2337|7.7|creek|oklahoma|OK
CN400390|40|039|Jun-11|16498|15791|707|4.3|custer|oklahoma|OK
CN400410|40|041|Jun-11|20148|18844|1304|6.5|delaware|oklahoma|OK
CN400430|40|043|Jun-11|2931|2821|110|3.8|dewey|oklahoma|OK
CN400450|40|045|Jun-11|2503|2410|93|3.7|ellis|oklahoma|OK
CN400470|40|047|Jun-11|33362|31912|1450|4.3|garfield|oklahoma|OK
CN400490|40|049|Jun-11|15096|14298|798|5.3|garvin|oklahoma|OK
CN400510|40|051|Jun-11|23417|21952|1465|6.3|grady|oklahoma|OK
CN400530|40|053|Jun-11|2699|2592|107|4.0|grant|oklahoma|OK
CN400550|40|055|Jun-11|2027|1865|162|8.0|greer|oklahoma|OK
CN400570|40|057|Jun-11|1378|1300|78|5.7|harmon|oklahoma|OK
CN400590|40|059|Jun-11|1872|1796|76|4.1|harper|oklahoma|OK
CN400610|40|061|Jun-11|5773|5350|423|7.3|haskell|oklahoma|OK
CN400630|40|063|Jun-11|5568|5007|561|10.1|hughes|oklahoma|OK
CN400650|40|065|Jun-11|12450|11754|696|5.6|jackson|oklahoma|OK
CN400670|40|067|Jun-11|2471|2285|186|7.5|jefferson|oklahoma|OK
CN400690|40|069|Jun-11|4888|4570|318|6.5|johnston|oklahoma|OK
CN400710|40|071|Jun-11|22729|21067|1662|7.3|kay|oklahoma|OK
CN400730|40|073|Jun-11|8130|7799|331|4.1|kingfisher|oklahoma|OK
CN400750|40|075|Jun-11|4078|3834|244|6.0|kiowa|oklahoma|OK
CN400770|40|077|Jun-11|4329|3850|479|11.1|latimer|oklahoma|OK
CN400790|40|079|Jun-11|19966|17984|1982|9.9|le flore|oklahoma|OK
CN400810|40|081|Jun-11|14682|13775|907|6.2|lincoln|oklahoma|OK
CN400830|40|083|Jun-11|19339|18266|1073|5.5|logan|oklahoma|OK
CN400850|40|085|Jun-11|5805|5536|269|4.6|love|oklahoma|OK
CN400870|40|087|Jun-11|15890|14948|942|5.9|mcclain|oklahoma|OK
CN400890|40|089|Jun-11|15824|14233|1591|10.1|mccurtain|oklahoma|OK
CN400910|40|091|Jun-11|8987|8171|816|9.1|mcintosh|oklahoma|OK
CN400930|40|093|Jun-11|4414|4229|185|4.2|major|oklahoma|OK
CN400950|40|095|Jun-11|6699|6269|430|6.4|marshall|oklahoma|OK
CN400970|40|097|Jun-11|18751|17282|1469|7.8|mayes|oklahoma|OK
CN400990|40|099|Jun-11|9391|9037|354|3.8|murray|oklahoma|OK
PA400300|40|101|Jun-11|32070|29617|2453|7.6|muskogee|oklahoma|OK
CN401030|40|103|Jun-11|5975|5661|314|5.3|noble|oklahoma|OK
CN401050|40|105|Jun-11|5135|4723|412|8.0|nowata|oklahoma|OK
CN401070|40|107|Jun-11|4805|4373|432|9.0|okfuskee|oklahoma|OK
CN401090|40|109|Jun-11|328925|308083|20842|6.3|oklahoma|oklahoma|OK
CN401110|40|111|Jun-11|16082|14499|1583|9.8|okmulgee|oklahoma|OK
CN401130|40|113|Jun-11|20412|18868|1544|7.6|osage|oklahoma|OK
CN401150|40|115|Jun-11|18832|17695|1137|6.0|ottawa|oklahoma|OK
CN401170|40|117|Jun-11|7267|6650|617|8.5|pawnee|oklahoma|OK
PA400400|40|119|Jun-11|35231|33142|2089|5.9|payne|oklahoma|OK
CN401210|40|121|Jun-11|23701|22180|1521|6.4|pittsburg|oklahoma|OK
CN401230|40|123|Jun-11|20628|19565|1063|5.2|pontotoc|oklahoma|OK
PA400500|40|125|Jun-11|34262|32203|2059|6.0|pottawatomie|oklahoma|OK
CN401270|40|127|Jun-11|5498|5065|433|7.9|pushmataha|oklahoma|OK
CN401290|40|129|Jun-11|2159|2088|71|3.3|roger mills|oklahoma|OK
CN401310|40|131|Jun-11|40260|37578|2682|6.7|rogers|oklahoma|OK
